provider,name,source
gibs,MODIS Aqua L4 FPAR 8Day tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>MODIS Aqua L4 FPAR 8Day tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,MODIS Aqua L4 Gross Primary Productivity 8Day tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>MODIS Aqua L4 Gross Primary Productivity 8Day tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,MODIS Aqua L4 LAI 8Day tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>MODIS Aqua L4 LAI 8Day tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,MODIS Aqua L4 Net Photosynthesis 8Day tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>MODIS Aqua L4 Net Photosynthesis 8Day tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,MODIS Aqua Land Surface Temp Day tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>MODIS Aqua Land Surface Temp Day tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,MODIS Aqua Land Surface Temp Day TES tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>MODIS Aqua Land Surface Temp Day TES tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,MODIS Aqua Land Surface Temp Night tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>MODIS Aqua Land Surface Temp Night tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,MODIS Aqua Land Surface Temp Night TES tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>MODIS Aqua Land Surface Temp Night TES tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,MODIS Aqua NDSI Snow Cover tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>MODIS Aqua NDSI Snow Cover tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,MODIS Aqua Sea Ice tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>MODIS Aqua Sea Ice tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,MODIS Aqua SurfaceReflectance Bands121 tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>MODIS Aqua SurfaceReflectance Bands121 tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,MODIS Aqua SurfaceReflectance Bands143 tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>MODIS Aqua SurfaceReflectance Bands143 tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,MODIS Aqua SurfaceReflectance Bands721 tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>MODIS Aqua SurfaceReflectance Bands721 tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,MODIS Aqua Water Vapor 5km Day tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>MODIS Aqua Water Vapor 5km Day tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,MODIS Aqua Water Vapor 5km Night tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>MODIS Aqua Water Vapor 5km Night tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,MODIS Combined Flood 1-Day tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>MODIS Combined Flood 1-Day tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,MODIS Combined Flood 2-Day tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>MODIS Combined Flood 2-Day tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,MODIS Combined Flood 3-Day tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>MODIS Combined Flood 3-Day tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,MODIS Combined L3 Black Sky Albedo Daily tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>MODIS Combined L3 Black Sky Albedo Daily tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,MODIS Combined L3 IGBP Land Cover Type Annual tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>MODIS Combined L3 IGBP Land Cover Type Annual tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,MODIS Combined L3 Nadir-BRDF Daily tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>MODIS Combined L3 Nadir-BRDF Daily tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,MODIS Combined L3 White Sky Albedo Daily tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>MODIS Combined L3 White Sky Albedo Daily tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,MODIS Combined L4 FPAR 4Day tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>MODIS Combined L4 FPAR 4Day tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,MODIS Combined L4 FPAR 8Day tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>MODIS Combined L4 FPAR 8Day tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,MODIS Combined L4 LAI 4Day tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>MODIS Combined L4 LAI 4Day tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,MODIS Combined L4 LAI 8Day tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>MODIS Combined L4 LAI 8Day tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,MODIS Combined MAIAC L2G AerosolOpticalDepth tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>MODIS Combined MAIAC L2G AerosolOpticalDepth tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,MODIS Combined MAIAC L2G BidirectionalReflectance Bands143 tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>MODIS Combined MAIAC L2G BidirectionalReflectance Bands143 tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,MODIS Combined MAIAC L2G ColumnWaterVapor tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>MODIS Combined MAIAC L2G ColumnWaterVapor tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,MODIS Combined MAIAC L3 IsotropicKernelParameters 8Day tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>MODIS Combined MAIAC L3 IsotropicKernelParameters 8Day tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,MODIS Combined Value Added AOD tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>MODIS Combined Value Added AOD tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,MODIS Terra Aerosol tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>MODIS Terra Aerosol tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,MODIS Terra Aerosol Optical Depth 3km tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>MODIS Terra Aerosol Optical Depth 3km tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,MODIS Terra Angstrom Exponent Land tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>MODIS Terra Angstrom Exponent Land tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,MODIS Terra Angstrom Exponent Ocean tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>MODIS Terra Angstrom Exponent Ocean tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,MODIS Terra AOD Deep Blue Combined tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>MODIS Terra AOD Deep Blue Combined tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,MODIS Terra AOD Deep Blue Land tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>MODIS Terra AOD Deep Blue Land tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,MODIS Terra Brightness Temp Band31 Day tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>MODIS Terra Brightness Temp Band31 Day tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,MODIS Terra Brightness Temp Band31 Night tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>MODIS Terra Brightness Temp Band31 Night tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,MODIS Terra Chlorophyll A tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>MODIS Terra Chlorophyll A tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,MODIS Terra Cloud Effective Radius 1621 tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>MODIS Terra Cloud Effective Radius 1621 tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,MODIS Terra Cloud Effective Radius 16 tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>MODIS Terra Cloud Effective Radius 16 tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,MODIS Terra Cloud Effective Radius 16 PCL tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>MODIS Terra Cloud Effective Radius 16 PCL tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,MODIS Terra Cloud Effective Radius 37 tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>MODIS Terra Cloud Effective Radius 37 tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,MODIS Terra Cloud Effective Radius 37 PCL tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>MODIS Terra Cloud Effective Radius 37 PCL tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,MODIS Terra Cloud Effective Radius tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>MODIS Terra Cloud Effective Radius tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,MODIS Terra Cloud Effective Radius PCL 1621 tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>MODIS Terra Cloud Effective Radius PCL 1621 tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,MODIS Terra Cloud Effective Radius PCL tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>MODIS Terra Cloud Effective Radius PCL tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,MODIS Terra Cloud Fraction Day tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>MODIS Terra Cloud Fraction Day tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,MODIS Terra Cloud Fraction Night tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>MODIS Terra Cloud Fraction Night tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,MODIS Terra Cloud Multi Layer Flag tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>MODIS Terra Cloud Multi Layer Flag tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,MODIS Terra Cloud Optical Thickness 1621 tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>MODIS Terra Cloud Optical Thickness 1621 tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,MODIS Terra Cloud Optical Thickness 16 tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>MODIS Terra Cloud Optical Thickness 16 tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,MODIS Terra Cloud Optical Thickness 16 PCL tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>MODIS Terra Cloud Optical Thickness 16 PCL tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,MODIS Terra Cloud Optical Thickness tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>MODIS Terra Cloud Optical Thickness tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,MODIS Terra Cloud Optical Thickness PCL 1621 tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>MODIS Terra Cloud Optical Thickness PCL 1621 tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,MODIS Terra Cloud Optical Thickness PCL tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>MODIS Terra Cloud Optical Thickness PCL tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,MODIS Terra Cloud Phase Infrared Day tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>MODIS Terra Cloud Phase Infrared Day tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,MODIS Terra Cloud Phase Infrared Night tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>MODIS Terra Cloud Phase Infrared Night tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,MODIS Terra Cloud Phase Optical Properties tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>MODIS Terra Cloud Phase Optical Properties tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,MODIS Terra Cloud Top Height Day tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>MODIS Terra Cloud Top Height Day tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,MODIS Terra Cloud Top Height Night tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>MODIS Terra Cloud Top Height Night tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,MODIS Terra Cloud Top Pressure Day tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>MODIS Terra Cloud Top Pressure Day tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,MODIS Terra Cloud Top Pressure Night tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>MODIS Terra Cloud Top Pressure Night tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,MODIS Terra Cloud Top Temp Day tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>MODIS Terra Cloud Top Temp Day tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,MODIS Terra Cloud Top Temp Night tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>MODIS Terra Cloud Top Temp Night tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,MODIS Terra Cloud Water Path tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>MODIS Terra Cloud Water Path tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,MODIS Terra Cloud Water Path PCL tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>MODIS Terra Cloud Water Path PCL tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,MODIS Terra CorrectedReflectance Bands367 tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>MODIS Terra CorrectedReflectance Bands367 tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,MODIS Terra CorrectedReflectance Bands721 tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>MODIS Terra CorrectedReflectance Bands721 tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,MODIS Terra CorrectedReflectance TrueColor tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>MODIS Terra CorrectedReflectance TrueColor tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,MODIS Terra Data No Data tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>MODIS Terra Data No Data tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,MODIS Terra EVI 8Day tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>MODIS Terra EVI 8Day tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,MODIS Terra Ice Surface Temp Day tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>MODIS Terra Ice Surface Temp Day tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,MODIS Terra Ice Surface Temp Night tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>MODIS Terra Ice Surface Temp Night tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,MODIS Terra L2 Chlorophyll A tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>MODIS Terra L2 Chlorophyll A tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,MODIS Terra L2 Photosynthetically Available Radiation tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>MODIS Terra L2 Photosynthetically Available Radiation tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,MODIS Terra L2 Sea Surface Temp Day tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>MODIS Terra L2 Sea Surface Temp Day tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,MODIS Terra L2 Sea Surface Temp Night tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>MODIS Terra L2 Sea Surface Temp Night tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,MODIS Terra L2G SurfaceReflectance Bands143 Daily tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>MODIS Terra L2G SurfaceReflectance Bands143 Daily tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,MODIS Terra L3 EVI 16Day tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>MODIS Terra L3 EVI 16Day tileset</TiledGroupName></Service></GDAL_WMS>"
